0.059272735801	0.0053974583443	0.000455021885	0.0011667446237
0.059687270902	0.0065485252989	0.000375520125	0.0011563434152
0.060032785091	0.0077071033038	0.000315534917	0.0011523777702
0.06031900037	0.0088605904997	0.000255615057	0.0011511957545
0.060546115674	0.010012921604	0.000209047618	0.0011580827821
0.060752966913	0.011180288662	0.000205174913	0.001177015311
0.060952341126	0.012363671745	0.000187885616	0.001189827521
0.061120222955	0.013564728258	0.000158089118	0.001216527857
0.061263221363	0.014786714389	0.000113641801	0.001247531283
0.061349995304	0.016064764987	6.0250314e-05	0.001288711416
0.061386236644	0.017367277025	1.2992437e-05	0.001314092903
0.061375464995	0.018698719297	-3.7733275e-05	0.001347901471
0.061309711222	0.020046167898	-9.7088028e-05	0.001340214405
0.061168808666	0.021384461895	-0.000179445718	0.001341549857
0.060948083702	0.022711899008	-0.000273990202	0.001317339452
0.060628812865	0.024029765031	-0.000359421317	0.001310212464
0.060223626208	0.025337693767	-0.00045378642	0.001304623759
0.059718955278	0.026633040394	-0.000556651907	0.001277548574
0.059118613002	0.027888008618	-0.000641961229	0.001227927663
0.058432464639	0.029084286405	-0.000733085091	0.001158001043
0.057650445048	0.030200748662	-0.000823402247	0.00108612426
0.056797100507	0.031252254064	-0.000880726613	0.000994184006
0.055888110198	0.032194959515	-0.000929772746	0.000889793453
0.054936356358	0.033028783713	-0.000967388152	0.000784098723
0.053961297339	0.033749460843	-0.000966833407	0.000654090106
0.052990126178	0.034349741619	-0.000976731164	0.00054327875
0.052035668227	0.034826320306	-0.000933714433	0.000423568117
0.051117320531	0.035205660148	-0.000904546046	0.000338389278
0.05024257764	0.035506708974	-0.00085304768	0.000259340563
0.049416528634	0.035720367477	-0.000784265127	0.000167044723
0.048663584447	0.035854947205	-0.000713570345	0.000108994998
0.047990640518	0.035942369546	-0.000639066626	7.7836327e-05
0.047386652987	0.036006556498	-0.000569161546	5.4719643e-05
0.04684885388	0.036061145327	-0.00050746807	5.521343e-05
0.046376176878	0.036121022696	-0.000443214015	6.8577348e-05
0.045952221937	0.036197151014	-0.000405725911	8.5965854e-05
0.045565404599	0.036297766328	-0.0003677494	0.000116217588
0.045211660381	0.036429631615	-0.000340632986	0.000144230341
0.044874852807	0.036587413509	-0.000336126295	0.00017104896
0.044541939838	0.036767218947	-0.000339599756	0.000184944465
0.044195987029	0.036963432268	-0.000346543448	0.000205163925
0.043852047132	0.037174495999	-0.000341529855	0.000220301276
0.043505808357	0.037406506315	-0.000352970681	0.000239387101
0.043144226722	0.037643758378	-0.000369108824	0.000239424333
0.042768183028	0.037883987352	-0.000383629858	0.000238502032
0.04237682472	0.038115071903	-0.000394822976	0.000216995022
0.041981351474	0.038315104537	-0.000399781139	0.000189954445
0.041574807963	0.038494562242	-0.000413610642	0.000163734838
0.041164141408	0.038648365294	-0.00040148741	0.000143198643
0.04077625061	0.038780820627	-0.000373816988	0.000123584593
0.040408965345	0.038891612994	-0.000360380855	9.5305048e-05
0.040061433903	0.038979275381	-0.000332636302	8.069435e-05
0.039743543168	0.039048496197	-0.000308815925	6.0049711e-05
0.039441990371	0.039102393634	-0.000290889547	5.1788557e-05
0.03915821433	0.039155704761	-0.000274495978	5.6591128e-05
